,ID,Datetime,Count
11630,11630,22-12-2013 14:00,96.0
11631,11631,22-12-2013 15:00,76.0
11632,11632,22-12-2013 16:00,98.0
11633,11633,22-12-2013 17:00,76.0
11634,11634,22-12-2013 18:00,80.0
11635,11635,22-12-2013 19:00,104.0
11636,11636,22-12-2013 20:00,130.0
11637,11637,22-12-2013 21:00,82.0
11638,11638,22-12-2013 22:00,124.0
11639,11639,22-12-2013 23:00,104.0
11640,11640,23-12-2013 00:00,122.0
11641,11641,23-12-2013 01:00,100.0
11642,11642,23-12-2013 02:00,76.0
11643,11643,23-12-2013 03:00,54.0
11644,11644,23-12-2013 04:00,60.0
11645,11645,23-12-2013 05:00,36.0
11646,11646,23-12-2013 06:00,56.0
11647,11647,23-12-2013 07:00,56.0
11648,11648,23-12-2013 08:00,92.0
11649,11649,23-12-2013 09:00,128.0
11650,11650,23-12-2013 10:00,202.0
11651,11651,23-12-2013 11:00,204.0
11652,11652,23-12-2013 12:00,248.0
11653,11653,23-12-2013 13:00,180.0
11654,11654,23-12-2013 14:00,244.0
11655,11655,23-12-2013 15:00,226.0
11656,11656,23-12-2013 16:00,224.0
11657,11657,23-12-2013 17:00,196.0
11658,11658,23-12-2013 18:00,194.0
11659,11659,23-12-2013 19:00,206.0
11660,11660,23-12-2013 20:00,184.0
11661,11661,23-12-2013 21:00,196.0
11662,11662,23-12-2013 22:00,178.0
11663,11663,23-12-2013 23:00,180.0
11664,11664,24-12-2013 00:00,154.0
11665,11665,24-12-2013 01:00,132.0
11666,11666,24-12-2013 02:00,94.0
11667,11667,24-12-2013 03:00,66.0
11668,11668,24-12-2013 04:00,64.0
11669,11669,24-12-2013 05:00,42.0
11670,11670,24-12-2013 06:00,72.0
11671,11671,24-12-2013 07:00,82.0
11672,11672,24-12-2013 08:00,58.0
11673,11673,24-12-2013 09:00,102.0
11674,11674,24-12-2013 10:00,122.0
11675,11675,24-12-2013 11:00,164.0
11676,11676,24-12-2013 12:00,212.0
11677,11677,24-12-2013 13:00,170.0
11678,11678,24-12-2013 14:00,192.0
11679,11679,24-12-2013 15:00,174.0
11680,11680,24-12-2013 16:00,148.0
11681,11681,24-12-2013 17:00,182.0
11682,11682,24-12-2013 18:00,160.0
11683,11683,24-12-2013 19:00,204.0
11684,11684,24-12-2013 20:00,138.0
11685,11685,24-12-2013 21:00,168.0
11686,11686,24-12-2013 22:00,168.0
11687,11687,24-12-2013 23:00,130.0
11688,11688,25-12-2013 00:00,162.0
11689,11689,25-12-2013 01:00,102.0
11690,11690,25-12-2013 02:00,82.0
11691,11691,25-12-2013 03:00,74.0
11692,11692,25-12-2013 04:00,64.0
11693,11693,25-12-2013 05:00,28.0
11694,11694,25-12-2013 06:00,80.0
11695,11695,25-12-2013 07:00,70.0
11696,11696,25-12-2013 08:00,62.0
11697,11697,25-12-2013 09:00,122.0
11698,11698,25-12-2013 10:00,196.0
11699,11699,25-12-2013 11:00,200.0
11700,11700,25-12-2013 12:00,216.0
11701,11701,25-12-2013 13:00,208.0
11702,11702,25-12-2013 14:00,192.0
11703,11703,25-12-2013 15:00,196.0
11704,11704,25-12-2013 16:00,172.0
11705,11705,25-12-2013 17:00,226.0
11706,11706,25-12-2013 18:00,256.0
11707,11707,25-12-2013 19:00,232.0
11708,11708,25-12-2013 20:00,192.0
11709,11709,25-12-2013 21:00,200.0
11710,11710,25-12-2013 22:00,164.0
11711,11711,25-12-2013 23:00,180.0
11712,11712,26-12-2013 00:00,184.0
11713,11713,26-12-2013 01:00,142.0
11714,11714,26-12-2013 02:00,140.0
11715,11715,26-12-2013 03:00,98.0
11716,11716,26-12-2013 04:00,64.0
11717,11717,26-12-2013 05:00,68.0
11718,11718,26-12-2013 06:00,84.0
11719,11719,26-12-2013 07:00,66.0
11720,11720,26-12-2013 08:00,132.0
11721,11721,26-12-2013 09:00,120.0
11722,11722,26-12-2013 10:00,120.0
11723,11723,26-12-2013 11:00,118.0
11724,11724,26-12-2013 12:00,130.0
11725,11725,26-12-2013 13:00,148.0
11726,11726,26-12-2013 14:00,154.0
11727,11727,26-12-2013 15:00,168.0
11728,11728,26-12-2013 16:00,130.0
11729,11729,26-12-2013 17:00,152.0
11730,11730,26-12-2013 18:00,196.0
11731,11731,26-12-2013 19:00,204.0
11732,11732,26-12-2013 20:00,202.0
11733,11733,26-12-2013 21:00,182.0
11734,11734,26-12-2013 22:00,190.0
11735,11735,26-12-2013 23:00,184.0
11736,11736,27-12-2013 00:00,168.0
11737,11737,27-12-2013 01:00,170.0
11738,11738,27-12-2013 02:00,148.0
11739,11739,27-12-2013 03:00,144.0
11740,11740,27-12-2013 04:00,104.0
11741,11741,27-12-2013 05:00,92.0
11742,11742,27-12-2013 06:00,90.0
11743,11743,27-12-2013 07:00,92.0
11744,11744,27-12-2013 08:00,100.0
11745,11745,27-12-2013 09:00,122.0
11746,11746,27-12-2013 10:00,136.0
11747,11747,27-12-2013 11:00,162.0
11748,11748,27-12-2013 12:00,154.0
11749,11749,27-12-2013 13:00,182.0
11750,11750,27-12-2013 14:00,144.0
11751,11751,27-12-2013 15:00,190.0
11752,11752,27-12-2013 16:00,152.0
11753,11753,27-12-2013 17:00,182.0
11754,11754,27-12-2013 18:00,206.0
11755,11755,27-12-2013 19:00,238.0
11756,11756,27-12-2013 20:00,248.0
11757,11757,27-12-2013 21:00,174.0
11758,11758,27-12-2013 22:00,302.0
11759,11759,27-12-2013 23:00,168.0
11760,11760,28-12-2013 00:00,204.0
11761,11761,28-12-2013 01:00,194.0
11762,11762,28-12-2013 02:00,170.0
11763,11763,28-12-2013 03:00,128.0
11764,11764,28-12-2013 04:00,58.0
11765,11765,28-12-2013 05:00,70.0
11766,11766,28-12-2013 06:00,68.0
11767,11767,28-12-2013 07:00,62.0
11768,11768,28-12-2013 08:00,94.0
11769,11769,28-12-2013 09:00,102.0
11770,11770,28-12-2013 10:00,122.0
11771,11771,28-12-2013 11:00,132.0
11772,11772,28-12-2013 12:00,146.0
11773,11773,28-12-2013 13:00,152.0
11774,11774,28-12-2013 14:00,134.0
11775,11775,28-12-2013 15:00,130.0
11776,11776,28-12-2013 16:00,130.0
11777,11777,28-12-2013 17:00,188.0
11778,11778,28-12-2013 18:00,96.0
11779,11779,28-12-2013 19:00,146.0
11780,11780,28-12-2013 20:00,142.0
11781,11781,28-12-2013 21:00,116.0
11782,11782,28-12-2013 22:00,140.0
11783,11783,28-12-2013 23:00,160.0
11784,11784,29-12-2013 00:00,118.0
11785,11785,29-12-2013 01:00,112.0
11786,11786,29-12-2013 02:00,86.0
11787,11787,29-12-2013 03:00,58.0
11788,11788,29-12-2013 04:00,70.0
11789,11789,29-12-2013 05:00,52.0
11790,11790,29-12-2013 06:00,46.0
11791,11791,29-12-2013 07:00,82.0
11792,11792,29-12-2013 08:00,76.0
11793,11793,29-12-2013 09:00,66.0
11794,11794,29-12-2013 10:00,102.0
11795,11795,29-12-2013 11:00,104.0
11796,11796,29-12-2013 12:00,84.0
11797,11797,29-12-2013 13:00,110.0
11798,11798,29-12-2013 14:00,124.0
11799,11799,29-12-2013 15:00,92.0
11800,11800,29-12-2013 16:00,92.0
11801,11801,29-12-2013 17:00,98.0
11802,11802,29-12-2013 18:00,116.0
11803,11803,29-12-2013 19:00,122.0
11804,11804,29-12-2013 20:00,100.0
11805,11805,29-12-2013 21:00,108.0
11806,11806,29-12-2013 22:00,176.0
11807,11807,29-12-2013 23:00,136.0
11808,11808,30-12-2013 00:00,146.0
11809,11809,30-12-2013 01:00,104.0
11810,11810,30-12-2013 02:00,88.0
11811,11811,30-12-2013 03:00,98.0
11812,11812,30-12-2013 04:00,58.0
11813,11813,30-12-2013 05:00,60.0
11814,11814,30-12-2013 06:00,76.0
11815,11815,30-12-2013 07:00,66.0
11816,11816,30-12-2013 08:00,106.0
11817,11817,30-12-2013 09:00,98.0
11818,11818,30-12-2013 10:00,138.0
11819,11819,30-12-2013 11:00,346.0
11820,11820,30-12-2013 12:00,290.0
11821,11821,30-12-2013 13:00,290.0
11822,11822,30-12-2013 14:00,302.0
11823,11823,30-12-2013 15:00,280.0
11824,11824,30-12-2013 16:00,286.0
11825,11825,30-12-2013 17:00,294.0
11826,11826,30-12-2013 18:00,354.0
11827,11827,30-12-2013 19:00,346.0
11828,11828,30-12-2013 20:00,350.0
11829,11829,30-12-2013 21:00,272.0
11830,11830,30-12-2013 22:00,236.0
11831,11831,30-12-2013 23:00,244.0
11832,11832,31-12-2013 00:00,250.0
11833,11833,31-12-2013 01:00,212.0
11834,11834,31-12-2013 02:00,192.0
11835,11835,31-12-2013 03:00,130.0
11836,11836,31-12-2013 04:00,98.0
11837,11837,31-12-2013 05:00,94.0
11838,11838,31-12-2013 06:00,106.0
11839,11839,31-12-2013 07:00,118.0
11840,11840,31-12-2013 08:00,138.0
11841,11841,31-12-2013 09:00,176.0
11842,11842,31-12-2013 10:00,166.0
11843,11843,31-12-2013 11:00,232.0
11844,11844,31-12-2013 12:00,286.0
11845,11845,31-12-2013 13:00,242.0
11846,11846,31-12-2013 14:00,212.0
11847,11847,31-12-2013 15:00,254.0
11848,11848,31-12-2013 16:00,246.0
11849,11849,31-12-2013 17:00,248.0
11850,11850,31-12-2013 18:00,228.0
11851,11851,31-12-2013 19:00,286.0
11852,11852,31-12-2013 20:00,256.0
11853,11853,31-12-2013 21:00,228.0
11854,11854,31-12-2013 22:00,216.0
11855,11855,31-12-2013 23:00,246.0
11856,11856,01-01-2014 00:00,196.0
11857,11857,01-01-2014 01:00,174.0
11858,11858,01-01-2014 02:00,134.0
11859,11859,01-01-2014 03:00,116.0
11860,11860,01-01-2014 04:00,74.0
11861,11861,01-01-2014 05:00,72.0
11862,11862,01-01-2014 06:00,82.0
11863,11863,01-01-2014 07:00,112.0
11864,11864,01-01-2014 08:00,142.0
11865,11865,01-01-2014 09:00,144.0
11866,11866,01-01-2014 10:00,210.0
11867,11867,01-01-2014 11:00,236.0
11868,11868,01-01-2014 12:00,276.0
11869,11869,01-01-2014 13:00,238.0
11870,11870,01-01-2014 14:00,216.0
11871,11871,01-01-2014 15:00,264.0
11872,11872,01-01-2014 16:00,252.0
11873,11873,01-01-2014 17:00,250.0
11874,11874,01-01-2014 18:00,240.0
11875,11875,01-01-2014 19:00,230.0
11876,11876,01-01-2014 20:00,198.0
11877,11877,01-01-2014 21:00,200.0
11878,11878,01-01-2014 22:00,238.0
11879,11879,01-01-2014 23:00,222.0
11880,11880,02-01-2014 00:00,190.0
11881,11881,02-01-2014 01:00,136.0
11882,11882,02-01-2014 02:00,138.0
11883,11883,02-01-2014 03:00,98.0
11884,11884,02-01-2014 04:00,102.0
11885,11885,02-01-2014 05:00,72.0
11886,11886,02-01-2014 06:00,68.0
11887,11887,02-01-2014 07:00,76.0
11888,11888,02-01-2014 08:00,128.0
11889,11889,02-01-2014 09:00,152.0
11890,11890,02-01-2014 10:00,166.0
11891,11891,02-01-2014 11:00,224.0
11892,11892,02-01-2014 12:00,208.0
11893,11893,02-01-2014 13:00,194.0
11894,11894,02-01-2014 14:00,248.0
11895,11895,02-01-2014 15:00,196.0
11896,11896,02-01-2014 16:00,200.0
11897,11897,02-01-2014 17:00,214.0
11898,11898,02-01-2014 18:00,230.0
11899,11899,02-01-2014 19:00,264.0
11900,11900,02-01-2014 20:00,250.0
11901,11901,02-01-2014 21:00,232.0
11902,11902,02-01-2014 22:00,260.0
11903,11903,02-01-2014 23:00,226.0
11904,11904,03-01-2014 00:00,196.0
11905,11905,03-01-2014 01:00,142.0
11906,11906,03-01-2014 02:00,116.0
11907,11907,03-01-2014 03:00,92.0
11908,11908,03-01-2014 04:00,74.0
11909,11909,03-01-2014 05:00,72.0
11910,11910,03-01-2014 06:00,94.0
11911,11911,03-01-2014 07:00,88.0
11912,11912,03-01-2014 08:00,106.0
11913,11913,03-01-2014 09:00,182.0
11914,11914,03-01-2014 10:00,180.0
11915,11915,03-01-2014 11:00,218.0
11916,11916,03-01-2014 12:00,238.0
11917,11917,03-01-2014 13:00,212.0
11918,11918,03-01-2014 14:00,244.0
11919,11919,03-01-2014 15:00,218.0
11920,11920,03-01-2014 16:00,236.0
11921,11921,03-01-2014 17:00,228.0
11922,11922,03-01-2014 18:00,234.0
11923,11923,03-01-2014 19:00,226.0
11924,11924,03-01-2014 20:00,244.0
11925,11925,03-01-2014 21:00,198.0
11926,11926,03-01-2014 22:00,222.0
11927,11927,03-01-2014 23:00,184.0
11928,11928,04-01-2014 00:00,200.0
11929,11929,04-01-2014 01:00,136.0
11930,11930,04-01-2014 02:00,142.0
11931,11931,04-01-2014 03:00,106.0
11932,11932,04-01-2014 04:00,70.0
11933,11933,04-01-2014 05:00,64.0
11934,11934,04-01-2014 06:00,64.0
11935,11935,04-01-2014 07:00,86.0
11936,11936,04-01-2014 08:00,98.0
11937,11937,04-01-2014 09:00,82.0
11938,11938,04-01-2014 10:00,102.0
11939,11939,04-01-2014 11:00,130.0
11940,11940,04-01-2014 12:00,100.0
11941,11941,04-01-2014 13:00,140.0
11942,11942,04-01-2014 14:00,142.0
11943,11943,04-01-2014 15:00,126.0
11944,11944,04-01-2014 16:00,108.0
11945,11945,04-01-2014 17:00,138.0
11946,11946,04-01-2014 18:00,146.0
11947,11947,04-01-2014 19:00,124.0
11948,11948,04-01-2014 20:00,158.0
11949,11949,04-01-2014 21:00,94.0
11950,11950,04-01-2014 22:00,112.0
11951,11951,04-01-2014 23:00,160.0
11952,11952,05-01-2014 00:00,108.0
11953,11953,05-01-2014 01:00,86.0
11954,11954,05-01-2014 02:00,64.0
11955,11955,05-01-2014 03:00,34.0
11956,11956,05-01-2014 04:00,62.0
11957,11957,05-01-2014 05:00,50.0
11958,11958,05-01-2014 06:00,34.0
11959,11959,05-01-2014 07:00,50.0
11960,11960,05-01-2014 08:00,62.0
11961,11961,05-01-2014 09:00,74.0
11962,11962,05-01-2014 10:00,100.0
11963,11963,05-01-2014 11:00,124.0
11964,11964,05-01-2014 12:00,102.0
11965,11965,05-01-2014 13:00,102.0
11966,11966,05-01-2014 14:00,132.0
11967,11967,05-01-2014 15:00,128.0
11968,11968,05-01-2014 16:00,132.0
11969,11969,05-01-2014 17:00,100.0
11970,11970,05-01-2014 18:00,128.0
11971,11971,05-01-2014 19:00,164.0
11972,11972,05-01-2014 20:00,138.0
11973,11973,05-01-2014 21:00,150.0
11974,11974,05-01-2014 22:00,138.0
11975,11975,05-01-2014 23:00,120.0
11976,11976,06-01-2014 00:00,134.0
11977,11977,06-01-2014 01:00,78.0
11978,11978,06-01-2014 02:00,80.0
11979,11979,06-01-2014 03:00,60.0
11980,11980,06-01-2014 04:00,62.0
11981,11981,06-01-2014 05:00,66.0
11982,11982,06-01-2014 06:00,66.0
11983,11983,06-01-2014 07:00,74.0
11984,11984,06-01-2014 08:00,68.0
11985,11985,06-01-2014 09:00,250.0
11986,11986,06-01-2014 10:00,414.0
11987,11987,06-01-2014 11:00,382.0
11988,11988,06-01-2014 12:00,316.0
11989,11989,06-01-2014 13:00,278.0
11990,11990,06-01-2014 14:00,346.0
11991,11991,06-01-2014 15:00,322.0
11992,11992,06-01-2014 16:00,358.0
11993,11993,06-01-2014 17:00,374.0
11994,11994,06-01-2014 18:00,332.0
11995,11995,06-01-2014 19:00,316.0
11996,11996,06-01-2014 20:00,220.0
11997,11997,06-01-2014 21:00,194.0
11998,11998,06-01-2014 22:00,262.0
11999,11999,06-01-2014 23:00,212.0
12000,12000,07-01-2014 00:00,256.0
12001,12001,07-01-2014 01:00,178.0
12002,12002,07-01-2014 02:00,124.0
12003,12003,07-01-2014 03:00,100.0
12004,12004,07-01-2014 04:00,70.0
12005,12005,07-01-2014 05:00,92.0
12006,12006,07-01-2014 06:00,78.0
12007,12007,07-01-2014 07:00,98.0
12008,12008,07-01-2014 08:00,104.0
12009,12009,07-01-2014 09:00,108.0
12010,12010,07-01-2014 10:00,174.0
12011,12011,07-01-2014 11:00,214.0
12012,12012,07-01-2014 12:00,220.0
12013,12013,07-01-2014 13:00,202.0
12014,12014,07-01-2014 14:00,224.0
12015,12015,07-01-2014 15:00,238.0
12016,12016,07-01-2014 16:00,196.0
12017,12017,07-01-2014 17:00,218.0
12018,12018,07-01-2014 18:00,246.0
12019,12019,07-01-2014 19:00,224.0
12020,12020,07-01-2014 20:00,212.0
12021,12021,07-01-2014 21:00,222.0
12022,12022,07-01-2014 22:00,226.0
12023,12023,07-01-2014 23:00,198.0
12024,12024,08-01-2014 00:00,180.0
12025,12025,08-01-2014 01:00,150.0
12026,12026,08-01-2014 02:00,108.0
12027,12027,08-01-2014 03:00,94.0
12028,12028,08-01-2014 04:00,74.0
12029,12029,08-01-2014 05:00,72.0
12030,12030,08-01-2014 06:00,78.0
12031,12031,08-01-2014 07:00,80.0
12032,12032,08-01-2014 08:00,108.0
12033,12033,08-01-2014 09:00,176.0
12034,12034,08-01-2014 10:00,202.0
12035,12035,08-01-2014 11:00,252.0
12036,12036,08-01-2014 12:00,242.0
12037,12037,08-01-2014 13:00,212.0
12038,12038,08-01-2014 14:00,222.0
12039,12039,08-01-2014 15:00,212.0
12040,12040,08-01-2014 16:00,254.0
12041,12041,08-01-2014 17:00,218.0
12042,12042,08-01-2014 18:00,218.0
12043,12043,08-01-2014 19:00,244.0
12044,12044,08-01-2014 20:00,248.0
12045,12045,08-01-2014 21:00,214.0
12046,12046,08-01-2014 22:00,210.0
12047,12047,08-01-2014 23:00,190.0
12048,12048,09-01-2014 00:00,174.0
12049,12049,09-01-2014 01:00,160.0
12050,12050,09-01-2014 02:00,122.0
12051,12051,09-01-2014 03:00,84.0
12052,12052,09-01-2014 04:00,60.0
12053,12053,09-01-2014 05:00,78.0
12054,12054,09-01-2014 06:00,68.0
12055,12055,09-01-2014 07:00,132.0
12056,12056,09-01-2014 08:00,130.0
12057,12057,09-01-2014 09:00,126.0
12058,12058,09-01-2014 10:00,184.0
12059,12059,09-01-2014 11:00,208.0
12060,12060,09-01-2014 12:00,222.0
12061,12061,09-01-2014 13:00,190.0
12062,12062,09-01-2014 14:00,208.0
12063,12063,09-01-2014 15:00,204.0
12064,12064,09-01-2014 16:00,180.0
12065,12065,09-01-2014 17:00,228.0
12066,12066,09-01-2014 18:00,216.0
12067,12067,09-01-2014 19:00,270.0
12068,12068,09-01-2014 20:00,228.0
12069,12069,09-01-2014 21:00,228.0
12070,12070,09-01-2014 22:00,208.0
12071,12071,09-01-2014 23:00,210.0
12072,12072,10-01-2014 00:00,194.0
12073,12073,10-01-2014 01:00,114.0
12074,12074,10-01-2014 02:00,136.0
12075,12075,10-01-2014 03:00,106.0
12076,12076,10-01-2014 04:00,82.0
12077,12077,10-01-2014 05:00,68.0
12078,12078,10-01-2014 06:00,84.0
12079,12079,10-01-2014 07:00,96.0
12080,12080,10-01-2014 08:00,76.0
12081,12081,10-01-2014 09:00,94.0
12082,12082,10-01-2014 10:00,212.0
12083,12083,10-01-2014 11:00,234.0
12084,12084,10-01-2014 12:00,222.0
12085,12085,10-01-2014 13:00,220.0
12086,12086,10-01-2014 14:00,216.0
12087,12087,10-01-2014 15:00,206.0
12088,12088,10-01-2014 16:00,204.0
12089,12089,10-01-2014 17:00,210.0
12090,12090,10-01-2014 18:00,198.0
12091,12091,10-01-2014 19:00,264.0
12092,12092,10-01-2014 20:00,244.0
12093,12093,10-01-2014 21:00,226.0
12094,12094,10-01-2014 22:00,238.0
12095,12095,10-01-2014 23:00,178.0
12096,12096,11-01-2014 00:00,252.0
12097,12097,11-01-2014 01:00,186.0
12098,12098,11-01-2014 02:00,120.0
12099,12099,11-01-2014 03:00,88.0
12100,12100,11-01-2014 04:00,78.0
12101,12101,11-01-2014 05:00,52.0
12102,12102,11-01-2014 06:00,50.0
12103,12103,11-01-2014 07:00,64.0
12104,12104,11-01-2014 08:00,68.0
12105,12105,11-01-2014 09:00,80.0
12106,12106,11-01-2014 10:00,116.0
12107,12107,11-01-2014 11:00,126.0
12108,12108,11-01-2014 12:00,114.0
12109,12109,11-01-2014 13:00,118.0
12110,12110,11-01-2014 14:00,108.0
12111,12111,11-01-2014 15:00,114.0
12112,12112,11-01-2014 16:00,130.0
12113,12113,11-01-2014 17:00,94.0
12114,12114,11-01-2014 18:00,104.0
12115,12115,11-01-2014 19:00,114.0
12116,12116,11-01-2014 20:00,106.0
12117,12117,11-01-2014 21:00,162.0
12118,12118,11-01-2014 22:00,116.0
12119,12119,11-01-2014 23:00,104.0
12120,12120,12-01-2014 00:00,102.0
12121,12121,12-01-2014 01:00,78.0
12122,12122,12-01-2014 02:00,60.0
12123,12123,12-01-2014 03:00,46.0
12124,12124,12-01-2014 04:00,70.0
12125,12125,12-01-2014 05:00,44.0
12126,12126,12-01-2014 06:00,52.0
12127,12127,12-01-2014 07:00,52.0
12128,12128,12-01-2014 08:00,40.0
12129,12129,12-01-2014 09:00,60.0
12130,12130,12-01-2014 10:00,134.0
12131,12131,12-01-2014 11:00,86.0
12132,12132,12-01-2014 12:00,120.0
12133,12133,12-01-2014 13:00,106.0
12134,12134,12-01-2014 14:00,90.0
12135,12135,12-01-2014 15:00,84.0
12136,12136,12-01-2014 16:00,110.0
12137,12137,12-01-2014 17:00,116.0
12138,12138,12-01-2014 18:00,108.0
12139,12139,12-01-2014 19:00,140.0
12140,12140,12-01-2014 20:00,146.0
12141,12141,12-01-2014 21:00,128.0
12142,12142,12-01-2014 22:00,170.0
12143,12143,12-01-2014 23:00,164.0
12144,12144,13-01-2014 00:00,146.0
12145,12145,13-01-2014 01:00,108.0
12146,12146,13-01-2014 02:00,78.0
12147,12147,13-01-2014 03:00,56.0
12148,12148,13-01-2014 04:00,56.0
12149,12149,13-01-2014 05:00,56.0
12150,12150,13-01-2014 06:00,64.0
12151,12151,13-01-2014 07:00,88.0
12152,12152,13-01-2014 08:00,106.0
12153,12153,13-01-2014 09:00,138.0
12154,12154,13-01-2014 10:00,210.0
12155,12155,13-01-2014 11:00,242.0
12156,12156,13-01-2014 12:00,274.0
12157,12157,13-01-2014 13:00,224.0
12158,12158,13-01-2014 14:00,310.0
12159,12159,13-01-2014 15:00,342.0
12160,12160,13-01-2014 16:00,310.0
12161,12161,13-01-2014 17:00,268.0
12162,12162,13-01-2014 18:00,360.0
12163,12163,13-01-2014 19:00,404.0
12164,12164,13-01-2014 20:00,286.0
12165,12165,13-01-2014 21:00,210.0
12166,12166,13-01-2014 22:00,222.0
12167,12167,13-01-2014 23:00,216.0
12168,12168,14-01-2014 00:00,202.0
12169,12169,14-01-2014 01:00,176.0
12170,12170,14-01-2014 02:00,110.0
12171,12171,14-01-2014 03:00,98.0
12172,12172,14-01-2014 04:00,84.0
12173,12173,14-01-2014 05:00,72.0
12174,12174,14-01-2014 06:00,82.0
12175,12175,14-01-2014 07:00,114.0
12176,12176,14-01-2014 08:00,98.0
12177,12177,14-01-2014 09:00,136.0
12178,12178,14-01-2014 10:00,136.0
12179,12179,14-01-2014 11:00,204.0
12180,12180,14-01-2014 12:00,190.0
12181,12181,14-01-2014 13:00,196.0
12182,12182,14-01-2014 14:00,190.0
12183,12183,14-01-2014 15:00,198.0
12184,12184,14-01-2014 16:00,244.0
12185,12185,14-01-2014 17:00,258.0
12186,12186,14-01-2014 18:00,314.0
12187,12187,14-01-2014 19:00,216.0
12188,12188,14-01-2014 20:00,204.0
12189,12189,14-01-2014 21:00,210.0
12190,12190,14-01-2014 22:00,196.0
12191,12191,14-01-2014 23:00,206.0
12192,12192,15-01-2014 00:00,180.0
12193,12193,15-01-2014 01:00,164.0
12194,12194,15-01-2014 02:00,98.0
12195,12195,15-01-2014 03:00,80.0
12196,12196,15-01-2014 04:00,46.0
12197,12197,15-01-2014 05:00,98.0
12198,12198,15-01-2014 06:00,78.0
12199,12199,15-01-2014 07:00,90.0
12200,12200,15-01-2014 08:00,100.0
12201,12201,15-01-2014 09:00,126.0
12202,12202,15-01-2014 10:00,270.0
12203,12203,15-01-2014 11:00,244.0
12204,12204,15-01-2014 12:00,208.0
12205,12205,15-01-2014 13:00,196.0
12206,12206,15-01-2014 14:00,234.0
12207,12207,15-01-2014 15:00,198.0
12208,12208,15-01-2014 16:00,168.0
12209,12209,15-01-2014 17:00,178.0
12210,12210,15-01-2014 18:00,186.0
12211,12211,15-01-2014 19:00,180.0
12212,12212,15-01-2014 20:00,230.0
12213,12213,15-01-2014 21:00,176.0
12214,12214,15-01-2014 22:00,198.0
12215,12215,15-01-2014 23:00,166.0
12216,12216,16-01-2014 00:00,138.0
12217,12217,16-01-2014 01:00,150.0
12218,12218,16-01-2014 02:00,92.0
12219,12219,16-01-2014 03:00,106.0
12220,12220,16-01-2014 04:00,70.0
12221,12221,16-01-2014 05:00,84.0
12222,12222,16-01-2014 06:00,64.0
12223,12223,16-01-2014 07:00,60.0
12224,12224,16-01-2014 08:00,92.0
12225,12225,16-01-2014 09:00,92.0
12226,12226,16-01-2014 10:00,100.0
12227,12227,16-01-2014 11:00,120.0
12228,12228,16-01-2014 12:00,132.0
12229,12229,16-01-2014 13:00,110.0
12230,12230,16-01-2014 14:00,136.0
12231,12231,16-01-2014 15:00,140.0
12232,12232,16-01-2014 16:00,140.0
12233,12233,16-01-2014 17:00,150.0
12234,12234,16-01-2014 18:00,156.0
12235,12235,16-01-2014 19:00,152.0
12236,12236,16-01-2014 20:00,128.0
12237,12237,16-01-2014 21:00,114.0
12238,12238,16-01-2014 22:00,158.0
12239,12239,16-01-2014 23:00,170.0
12240,12240,17-01-2014 00:00,142.0
12241,12241,17-01-2014 01:00,124.0
12242,12242,17-01-2014 02:00,114.0
12243,12243,17-01-2014 03:00,76.0
12244,12244,17-01-2014 04:00,46.0
12245,12245,17-01-2014 05:00,54.0
12246,12246,17-01-2014 06:00,60.0
12247,12247,17-01-2014 07:00,58.0
12248,12248,17-01-2014 08:00,82.0
12249,12249,17-01-2014 09:00,90.0
12250,12250,17-01-2014 10:00,128.0
12251,12251,17-01-2014 11:00,134.0
12252,12252,17-01-2014 12:00,132.0
12253,12253,17-01-2014 13:00,116.0
12254,12254,17-01-2014 14:00,136.0
12255,12255,17-01-2014 15:00,152.0
12256,12256,17-01-2014 16:00,146.0
12257,12257,17-01-2014 17:00,196.0
12258,12258,17-01-2014 18:00,164.0
12259,12259,17-01-2014 19:00,186.0
12260,12260,17-01-2014 20:00,200.0
12261,12261,17-01-2014 21:00,136.0
12262,12262,17-01-2014 22:00,144.0
12263,12263,17-01-2014 23:00,188.0
12264,12264,18-01-2014 00:00,144.0
12265,12265,18-01-2014 01:00,102.0
12266,12266,18-01-2014 02:00,72.0
12267,12267,18-01-2014 03:00,64.0
12268,12268,18-01-2014 04:00,60.0
12269,12269,18-01-2014 05:00,52.0
12270,12270,18-01-2014 06:00,34.0
12271,12271,18-01-2014 07:00,50.0
12272,12272,18-01-2014 08:00,66.0
12273,12273,18-01-2014 09:00,76.0
12274,12274,18-01-2014 10:00,74.0
12275,12275,18-01-2014 11:00,108.0
12276,12276,18-01-2014 12:00,88.0
12277,12277,18-01-2014 13:00,80.0
12278,12278,18-01-2014 14:00,88.0
12279,12279,18-01-2014 15:00,106.0
12280,12280,18-01-2014 16:00,110.0
12281,12281,18-01-2014 17:00,102.0
12282,12282,18-01-2014 18:00,110.0
12283,12283,18-01-2014 19:00,110.0
12284,12284,18-01-2014 20:00,128.0
12285,12285,18-01-2014 21:00,108.0
12286,12286,18-01-2014 22:00,104.0
12287,12287,18-01-2014 23:00,128.0
12288,12288,19-01-2014 00:00,116.0
12289,12289,19-01-2014 01:00,90.0
12290,12290,19-01-2014 02:00,68.0
12291,12291,19-01-2014 03:00,60.0
12292,12292,19-01-2014 04:00,30.0
12293,12293,19-01-2014 05:00,50.0
12294,12294,19-01-2014 06:00,56.0
12295,12295,19-01-2014 07:00,48.0
